place_id,name,address,latitude,longitude,google_rating,google_rating_count,price_level,website,phone,description,google_types,Senin_buka,Senin_tutup,Selasa_buka,Selasa_tutup,Rabu_buka,Rabu_tutup,Kamis_buka,Kamis_tutup,Jumat_buka,Jumat_tutup,Sabtu_buka,Sabtu_tutup,Minggu_buka,Minggu_tutup,data_collected
ChIJV01nLvQfai4RPSiIe2PJzUc,Hotel Turi Jakarta,"Jl. Upaya No.32, RW.10, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320, Indonesia",-6.1242488,106.8923852,4.1,54.0,,,0821-1012-6465,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJk-ilBAT2aS4RxDDhJCeGm28,Hotel Ciputra Jakarta,"Jl. Letjen S. Parman, RT.11/RW.1, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",-6.168163,106.7864179,4.8,31083.0,,https://www.hotelciputra.com/,(021) 5660640,"Elegant hotel offering free Wi-Fi, plus restaurants, a sleek lobby bar & a rooftop pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJA9jwFvkdai4RISamt6Rfebw,Mercure Jakarta Batavia,"Jl. Kali Besar Barat No.44-46, RT.6/RW.3, Roa Malaka, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11230, Indonesia",-6.13245,106.8100764,4.7,6094.0,,https://all.accor.com/a610,(021) 50830100,"Modern, upscale hotel with a restaurant, as well as a spa, a gym & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJsVaBPt_1aS4RHBDLxo3gMv8,Grand Mercure Jakarta Harmoni,"Jl. Hayam Wuruk No.36 37, RT.14/RW.1, Kb. Klp., Kecamatan Gambir, Jakarta, Daerah Khusus Ibukota Jakarta 10120, Indonesia",-6.160207,106.8195533,4.7,12015.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8535&merchantid=seo-maps-ID-8535&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 3453777,"Sophisticated rooms & suites in a modern high-rise hotel with a bright restaurant, 2 bars & a pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJVZzWMe0dai4RoCgqXW8CJ-k,Aston Pluit Hotel & Residence,"Jl. Pluit Selatan Raya No.1, RT.12/RW.9, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",-6.124240299999999,106.7951357,4.6,9484.0,,https://www.astonhotelsinternational.com/id/hotel/view/29/aston-pluit-hotel---residence,(021) 39708889,"Upscale rooms in a sleek high-rise hotel offering open-air dining, a pool & a free airport shuttle.","hotel,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJ4WqrUSf2aS4RofpdL7qmyBI,Hariston Hotel & Suites,"Jl. Terusan Bandengan Jl. Premier Mansion No.1 6, RT.6/RW.16, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",-6.1371879,106.7878427,4.4,4269.0,,,(021) 66602277,Laid-back rooms & suites in an informal hotel offering an outdoor pool & a bright restaurant.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJOde1xAn2aS4R1xz49jTzJBs,Santika Premiere Hayam Wuruk,"Jl. Hayam Wuruk No.125, RT.5/RW.6, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia",-6.1493805,106.8174404,4.7,8466.0,,https://mysantika.com/indonesia/jakarta/hotel-santika-premiere-hayam-wuruk,(021) 2600818,"Streamlined rooms in a high-rise hotel offering 24/7 dining, an outdoor pool & live jazz.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJTTb3Zwj2aS4RTCvMQLUO9t0,Novotel Jakarta Gajah Mada,"Jl. Gajah Mada No.188, RT.3/RW.5, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia",-6.1472816,106.8154065,4.5,7456.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7447&merchantid=seo-maps-ID-7447&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 29367777,"Sleek rooms in a contemporary hotel with 24-hour dining, plus a bar, a spa & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJtY6ihE_2aS4RGGIlla1DXF4,Grand Tjokro,"Jl. Daan Mogot No.63, RT.5/RW.1, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",-6.1656077,106.781744,4.2,3817.0,,http://www.grandtjokro.com/jakarta,,"Refined, modern rooms & suites in a glass-front venue with a pool, a restaurant & a karaoke room.","hotel,event_venue,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJCQc3RC4dai4RWmgyIzRDh3U,1001 Hotel,"Jl. Kunir No.7, RT.2/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia",-6.1328706,106.8140897,4.6,566.0,,http://colosseum.id/,(021) 6901001,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJWaRkPAr2aS4RTXG3ZTkAyr0,Grand Paragon Hotel,"Jl. Gajah Mada No.126, RT.13/RW.8, Keagungan, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11130, Indonesia",-6.1517373,106.8164232,4.2,11343.0,,http://www.grandparagonjakarta.com/,,"Ornate hotel above a shopping mall, offering Chinese dining, karaoke & complimentary Wi-FI.","hotel,shopping_mall,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJ7QVykPT2aS4REUm54q_Na7A,B Fashion Hotel,"Jl. Aranda No.1 1, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",-6.1817888000000005,106.7920609,4.4,5096.0,,,(021) 29666777,,"hotel,spa,night_club,karaoke,bar,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJuTeqzwn2aS4RW0L_o7vKdEc,Mercure Jakarta Kota,"Jl. Hayam Wuruk No.123, RT.4/RW.6, Mangga Besar, Kec. Taman Sari, Jakarta, Daerah Khusus Ibukota Jakarta 11160, Indonesia",-6.149026999999999,106.8171448,4.5,5266.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=2013&merchantid=seo-maps-ID-2013&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 6248680,"Warm rooms, some with city views, in a polished hotel offering dining, an outdoor pool & a spa.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJDwVQhOP1aS4RmrN-oB7acEo,LUMINOR HOTEL JAKARTA KOTA,"Jl. Raya Mangga Besar No.73 1, RT.1/RW.2, Tangki, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11170, Indonesia",-6.148669399999999,106.8233109,4.7,4865.0,,https://waringinhospitality.com/en,(021) 22686888,Relaxed rooms & suites in a contemporary property offering a 24/7 restaurant & a lobby lounge.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJxe7HDY0dai4RdZ41mgS4SvA,Holiday Inn Express Jakarta Pluit Citygate by IHG,"Emporium Pluit Mall, Jl. Pluit Selatan Raya 10th Floor, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jakarta, Daerah Khusus Ibukota Jakarta 14440, Indonesia",-6.1270058,106.7903693,4.4,4212.0,,https://www.ihg.com/holidayinnexpress/hotels/us/en/jakarta-utara/jktpc/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-ID-_-JKTPC,(0296) 02960,Bright rooms in a contemporary budget hotel offering free breakfast & an exercise room.,"hotel,business_center,swimming_pool,fitness_center,inn,gym,sports_activity_location,health,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJDaD8L9_1aS4RGo9HaxB-k3E,Hotel ibis Jakarta Harmoni,"Jl. Hayam Wuruk No.35, RT.14/RW.1, Kb. Klp., Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia",-6.160529299999999,106.819688,4.5,4756.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8487&merchantid=seo-maps-ID-8487&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 21203145,"Unpretentious high-rise hotel with simple rooms, plus a bar, a 24-hour restaurant & free Wi-Fi.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJj9m-TFv3aS4RnFWKfrcUHoY,HARRIS Suites Puri Mansion,"Puri Mansion Estate, Jl. Puri Lkr. Luar, RT.13/RW.2, Duri Kosambi, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.1801932,106.7243162,4.6,4718.0,,https://www.discoverasr.com/en/harris/indonesia/harris-suites-puri-mansion-jakarta?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-HPRM--&utm_content=--,(021) 54336060,"Modern quarters in a polished hotel featuring an outdoor pool & a gym, plus a cafe & a juice bar.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJpV7cUpL2aS4RtoUVM0I_Z0I,Menara Peninsula Hotel,"Jl. Letjen S. Parman No.78, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia",-6.1899964,106.7977591,4.4,9991.0,,http://www.menarapeninsula.com/,(021) 5350888,"Laid-back rooms in a modern choice offering free breakfast, plus 2 restaurants & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ9RzGj-gdai4RATiNHXNTOfQ,Royal Palm Hotel & Conference Center Cengkareng,"Mutiara Taman Palem, Jl. Outer Ring Road Blk. C1 No.1, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",-6.137324,106.7333933,4.5,2113.0,,http://www.royalpalmjakarta.com/,,"Unfussy hotel offering a ballroom, karaoke & a lively restaurant/bar, plus a conference center.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ1_TWLncdai4RkmTrgndMiDI,Hilton Garden Inn Jakarta Taman Palem,"Jl. Taman Palem Lestari No.1 Blok B13, RT.7/RW.8, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",-6.1388908,106.7292004,4.7,3006.0,,https://www.hilton.com/en/hotels/jktjkgi-hilton-garden-inn-jakarta-taman-palem/?SEO_id=GMB-APAC-GI-JKTJKGI,(021) 22555050,"Warmly decorated rooms & suites in a sleek hotel featuring an outdoor pool, a restaurant & a gym.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJpWx7y6z3aS4RfmxNLTORdFQ,Hotel Neo Puri Indah - Jakarta,"Jl. Kembangan Raya No.8, RT.5/RW.2, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.184419,106.736177,4.8,6487.0,,http://puriindah.neohotels.com/,(021) 50919900,Streamlined rooms with city views in a relaxed hotel with a cafe & a rooftop lounge with a terrace.,"hotel,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ95OZlAv3aS4Rpsn1D7yKnlc,Brits Hotel Puri Indah,"Jl. Kembang Abadi Utama No.1, RT.1/RW.8, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.1830381,106.7514051,4.5,5205.0,,https://www.britspuriindah.com/,(021) 5807711,Trendy rooms in a chic hotel featuring free breakfast & a rooftop garden with city views.,"hotel,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJNXBVs_z2aS4RiAD1wqjm5QI,Mega Anggrek Hotel,"Jl. Arjuna Sel. No.4, RT.2/RW.8, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia",-6.1849431,106.7900064,4.1,4200.0,,https://www.megaanggrek.com/,(021) 5363044,"Straightforward convention hotel with a restaurant & an outdoor pool, plus free Wi-Fi.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJSwILTiT2aS4Rbqsd3ZBf3hk,Grand Tropic Suites Hotel Jakarta,"Jl. Letjen S. Parman No.3, RT.12/RW.2, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",-6.1716617000000005,106.7877756,4.2,4012.0,,http://www.grandtropic.com/,(021) 5641555,"Relaxed units, some with balconies, in a polished all-suite hotel offering a gym & an outdoor pool.","hotel,apartment_building,real_estate_agency,lodging,service,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJ1aFLXWj2aS4RJbMDbI90iwE,Posto Dormire Hotel,"Jl. Dr. Susilo Raya No.3, RT.1/RW.3, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia",-6.1656722,106.7964915,4.5,2495.0,,http://postodormire.com/,(021) 56941963,"Fashionable hotel with a hip restaurant, a gym & an outdoor pool, plus a rooftop bar.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJs0PAAt33aS4RmwJcGcv5y_Y,All Nite & Day Hotel - Kebon Jeruk by ARTOTEL Group,"Jl. Pejuangan No.19A 7, RT.2/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia",-6.196150500000001,106.7637391,4.7,1245.0,,https://www.artotelwanderlust.com/,(021) 22055777,"Streamlined rooms in a cool, casual hotel featuring a restaurant, plus breakfast & Wi-Fi.","hotel,lodging,restaurant,food,point_of_interest,service,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJ-WpFywP3aS4RbKv_if7R2h0,Hotel 88 Kedoya,"Jl. Panjang No.68 19, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia",-6.1847227,106.7678607,4.0,1385.0,,https://www.waringinhospitality.com/en,(021) 29117118,Streamlined rooms in a laid-back property offering complimentary breakfast & Wi-Fi.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJAza6AvT3aS4RAohmItybMqg,Samala Hotel Jakarta Cengkareng,"Jl. Daan Mogot No.Kav. 2, RT.1/RW.2, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",-6.1538988,106.7289601,4.2,3148.0,,https://www.samalahotel.com/,(021) 22523780,Straightforward rooms in a relaxed hotel featuring a buffet restaurant & river views.,"hotel,buffet_restaurant,wedding_venue,coffee_shop,cafe,food_store,store,event_venue,lodging,service,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJSaLGKZsDai4Rlls_pFPPbOA,Urbanview Hotel Cengkareng Jakarta,"Komplek Taman Surya Komplek, Jl. Taman Surya 5 No.7 Blok EE 2, RT.2/RW.3, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",-6.1324122,106.7060502,3.7,260.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/urbanview-hotel-cengkareng-jakarta?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0813-2227-795,"Simply furnished rooms in a no-nonsense budget hotel offering Wi-Fi & parking, plus a garden.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJbzutSUMdai4R6jKoDIz00uI,RedDoorz Plus @ Kapuk Business Park,"Bisnis Park, Jl. Kapuk Raya No.28 Blok BB-BC, RT.1/RW.3, Kapuk, Muara, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia",-6.127345399999999,106.7429132,3.5,1157.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/jakarta-utara/kapuk/reddoorz-plus-kapuk-business-park?utm_source=google+&utm_medium=mybusiness&utm_campaign=webclick,0813-2227-795,Streamlined rooms in an unassuming budget hotel featuring an informal eatery with a terrace.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJEbd9EdD3aS4RYWRNCOf8SbI,Sans Hotel Max Living Cengkareng,"Jl. Cendrawasih V No.4, RT.4/RW.6, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",-6.1458456,106.7247485,4.1,350.0,,https://www.sanshotels.com/id-id/hotel/indonesia/jakarta/cengkareng/cengkareng-barat/urbanview-hotel-max-living-cengkareng?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,Straightforward rooms with air conditioners in a down-to-earth budget hotel with parking.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJLSKP7Yj3aS4RAp0KmSGjOeE,Hotel Couleur,"10, Jl. Outer Ring Road No.1A, RT.10/RW.7, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750, Indonesia",-6.1677483,106.7270043,4.0,507.0,,,(021) 54399936,Eclectic quarters in a hip property offering a funky restaurant/coffee shop with a terrace.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJk5pn2BQDai4RplI-yXU9dLI,Sambina Prime Hotel,"Jl. Peta Utara No.27, RT.2/RW.6, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",-6.1386979,106.7023441,4.5,528.0,,https://sambinaprimepeta.com/,0812-6060-0489,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJG0AQMPL3aS4RE8iaiucCHU0,Sans Hotel Puri Indah,"Jl. Kembangan Raya No.2, RT.3/RW.1, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.184426200000001,106.7337368,4.6,853.0,,https://www.sanshotels.com/id-id/hotel/indonesia/jakarta/kembangan/kembangan/reddoorz-premium-near-cbd-puri-indah?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,Understated rooms with minifridges in an informal hotel featuring a laid-back cafe & a terrace.,"hotel,guest_house,hostel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ1QnxgvIdai4Rn00wUmxTr6Q,RedDoorz near Taman Palem,"Jl. Perumahan K. F. T, RT.5/RW.11, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Jawa Barat 11730, Indonesia",-6.135472099999999,106.7254671,4.3,554.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta-barat/cengkareng/reddoorz-near-taman-palem?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ18wu9LT1aS4RnWDF6r0HdUg,Holiday Inn Express Jakarta Menteng by IHG,"Jl. Matraman Raya No.57, RT.5/RW.4, Palmeriam, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13140, Indonesia",-6.203083299999999,106.8575303,4.7,4399.0,,https://www.ihg.com/holidayinnexpress/hotels/us/en/jakarta/jktjm/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-ID-_-JKTJM,(021) 29776700,"Simple rooms in a laid-back hotel offering complimentary breakfast & parking, plus a gym.","hotel,business_center,swimming_pool,fitness_center,inn,gym,sports_activity_location,health,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJR4-eLw7zaS4RU3dAOB-7JtM,Park Hotel Jakarta,"Jl. DI. Panjaitan No.5, RT.7/RW.11, Cawang, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",-6.2440737,106.875614,4.4,4939.0,,http://www.parkhotel.co.id/,(021) 29982000,"Bright rooms & suites in a contemporary hotel featuring a restaurant, a pool & an open-air bar.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJwwNVonP0aS4R-bCgz6fyZms,YELLO Hotel Manggarai - Jakarta,"6, Jl. Minangkabau Timur No.9, RT.6/RW.8, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970, Indonesia",-6.2106051,106.8454441,4.4,4361.0,,https://www.discoverasr.com/en/yello/indonesia/yello-hotel-manggarai-jakarta?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-YMGR--&utm_content=--,(021) 30428888,"Colorful rooms in a funky hotel with a 24/7 restaurant, plus a guest lounge with a game console.","hotel,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJoUsLzin1aS4RQwg0b42qCY4,Fieris Hotel,"Jl. Perserikatan No.11, RT.2/RW.8, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",-6.197845,106.8901429,4.7,2791.0,,https://fierishotels.com/,0811-9930-338,"Laid-back hotel in a redbrick building featuring a restaurant & event space, plus breakfast & Wi-Fi.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJmQ211o_0aS4RYUbV5nvxyLc,Luxury Inn Arion Hotel,"Jl. Pemuda No.Kav. 17, RT.2/RW.7, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",-6.193865199999999,106.8867856,4.4,1240.0,,https://arionhotelpemuda.com/,(021) 29847777,"Unpretentious hotel featuring parking & Wi-Fi, as well as a restaurant with a terrace.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
