venue_id,name,venue_category,latitude,longitude,address,checkin_count,last_checkin,osm_url,References,hours_source,Senin_buka,Selasa_buka,Rabu_buka,Kamis_buka,Jumat_buka,Sabtu_buka,Minggu_buka,Senin_tutup,Selasa_tutup,Rabu_tutup,Kamis_tutup,Jumat_tutup,Sabtu_tutup,Minggu_tutup,google_rating,google_rating_count,price_level,description,good_for_children,google_types,primary_type,business_status,wheelchair_accessible,has_parking,accepts_cashless,has_restroom,photo_ref,sublocality,locality,zone_id,time_spent_minutes,description_source
61170,Marina Beach,Beach,-6.121292783513061,106.83394985327736,Taman Impian Jaya Ancol,1.0,2013-04-29 10:41:00,,http://paradisotraveling.com/,google_places,00:00,00:00,00:00,00:00,00:00,00:00,00:00,23:59,23:59,23:59,23:59,23:59,23:59,23:59,4.4,601.0,,"Marina Beach adalah kawasan pantai marina di Ancol, Jakarta Utara, dengan dermaga kapal pesiar dan pemandangan laut, menjadi gerbang wisata bahari.",True,"point_of_interest,establishment",,OPERATIONAL,True,,,,places/ChIJiyxNiw0eai4RqFjvPYMvJm0/photos/AaVGc3kR2Ot0SLi1mgdHFda5ObWwv0w2FfUn3hiHQAT5pJpXGZ40z4AZ4HTHKELG_haEQSR9fO_szodiHmJ8n7a91Y7GlFxH-dUiQu8uGBCszDqhdxD_Z8f089t3mQ8m631LDL3xCxDfQMFrcl2GB7YKgtNvkElrKgv2WhMCX-3Sw3ZSg0qRAV9X3LxqBuXduDvEo9eew8r_cje4tU0NzZbxt9Ri_7qESsDtWnTLxP37eVNW3fRmgTt2-jdLt4glMJrP_UoKKwGygRT_DBqKcl7hdtgvSiq1XO53bjdWV4U1yVXnnoTmqvagjvhTzANtVMhEYcGxr3vj9l1vb09MefwDTHpPJCSZ36mAL1fmElE7sUSdqwfB5iu2iO_hc9rVw8itBW2-My_-Uyw7-mU1XW2Oa08TDvz15vUN9URtYHNJIEB9sQ,Ancol,Jakarta Utara,5,65,web_manual
55752,Pura Aditya Jaya,Temple,-6.1958,106.8752,Jln. Daksinapati Raya,1.0,2012-06-04 08:32:00,,,google_places,08:00,00:00,Tutup,Tutup,Tutup,Tutup,08:00,20:00,00:00,Tutup,Tutup,Tutup,Tutup,23:00,4.8,3167.0,,"Sprawling, modern, open-air religious complex with carved gates, plus gardens & food vendors.",True,"hindu_temple,tourist_attraction,place_of_worship,association_or_organization,point_of_interest,establishment",hindu_temple,OPERATIONAL,True,,,True,places/ChIJkZHWzvL0aS4Rm0_IkniAYko/photos/AaVGc3lDegKVh6GMIMPqn5hcI5a2E_QjiDiTtezKdnBpJ_EGCi1a-54fpR56BdrWkKARjj1LfBLtrUzpqHxWbNGO4olulAEE276bm6L_97xZYF4iJffx8WF7SSNtL5TuRI58csL0joaZFj5lcEuiyt_XLLEkaFIkdg1_9EhFWh_yUdW0zo2Y25loLQQpxKFsdm3A_3_egWcS9tiVEaBKoHap-DJrgt9jr-qcJKOwIlR38qi7y5cQaMZbBtIBNKMf6HiLhrBnxFcUGSl-3OynY6v09_1FN7mHDZQ4qdYKO57FF_ByAcnRynX6or4W6sldZp6I5lHLjGaCLOIGPOUSYgVGDhNZHQO8V02TteVlkA8EaiNuu2qKK0149tfaCbNXSmY6kE0OcDnsFnmcasnef6ip_foRkRp0wVi36_9GdzMHDro,Rawamangun,Kota Jakarta Timur,2,48,
72954,CANDRA NAYA,History Museum,-6.14734713321679,106.8154557554713,Jl. Gajah Mada No. 188 Jakarta Barat 11120,1.0,2018-01-07 07:27:00,,https://www.instagram.com/p/DBFl9MSKLNC/,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,18:00,18:00,18:00,18:00,17:00,17:00,4.6,956.0,,"Candra Naya adalah bangunan cagar budaya bekas kediaman mayor Tionghoa terakhir Batavia, Khouw Kim An. Arsitektur Tionghoa klasiknya kini terpelihara di tengah kawasan modern Jakarta Barat.",True,"museum,point_of_interest,establishment",museum,OPERATIONAL,True,,,True,places/ChIJHyB0Zwj2aS4RyOlaNp7d-Ww/photos/AaVGc3mzv8WpmiquZ-XWlB_EDMhwNCLohEA9QRz8HHqNBan6dXoOtJGlm2CpUrzheTB6tN1NvHY4uKtkQIjWBMpGk39uhYeqIMpHoIm8vn6C93qhfwbIG9JIAG3NOAGGTDO7plMflr5uaAep38ME3XUnV_qmqD3m_wmzAu4JR7VvHTTTCvmCJLppDBO8S_4zVj8voJmz3Ul1QhtP4zn_i1K4uNn5bR_4gvKLHCy7hZBVokb0xqY1C6f70NBQcwu3Z4iQQoIWT6CzM6ND1uW5XfC2w4OnLXhJBLDsbsK5v9nh7ETrw3nYPAkpHw1O1UlVQlHRlpvrpj0uPyc_CkVGzlaiMOepe0wHURGKSkHraAXm7jbgI-0mGOfZIZQT_b5bQlDRGEoZ5WpaBxbSHBA-Bse-koj3sOiPsDPJO9pbdjiuRMk02w,Glodok,Kota Jakarta Barat,5,71,web_manual
73162,Muara Angke,Beach,-6.106768770316644,106.77509144798776,"Jl. Pendaratan Udang No.10, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",1.0,2013-04-24 09:26:00,,,default_category,00:00,00:00,00:00,00:00,00:00,00:00,00:00,23:59,23:59,23:59,23:59,23:59,23:59,23:59,4.0,360.0,,"Muara Angke adalah kawasan pesisir dan pelabuhan tradisional di Jakarta Utara, dikenal dengan pasar ikan, hutan mangrove, dan titik penyeberangan ke Kepulauan Seribu.",,"transit_station,transportation_service,point_of_interest,establishment",transit_station,OPERATIONAL,,,,True,places/ChIJTcQcw6gdai4R1HXoQK5cfZE/photos/AaVGc3lh5FqO9RhIKhlx9wyRySud3BxeC1wiS3kxGin5yBtf_1i1ZXmvzu7mdRl3taExKyvT0r7BB4T4x_zply0Et6_CQ3R3gUr4qStRjKmkw5rWyQvFewP5l3Vs3sO6WgNRUu8CO4rlZCHvL5dmX3yBcRXnFhjWY1MppjFwaQEsoqOf0pbfblt6kmz7PvCr2OAaQE3PIeKQzOqbbz7wi5oJhAH1MRbY16sYhrbCFK233b9a3RwgeB5vah3nzKguypvNewFG3Go0OCK_ElpUpXWPiRYgJ-lkKWb7m0odY_ySUcr_cCSOrLdTqDkR_G_Xd5-CWHhGOigQO11IY4sMiz0y3QYywOejT0UTHSsJibZrQYdQHa1FcoWBzIlpafj1UzCpsE1hxeCI_561c1WNP9YrcPAoERz13TpB4pSNew6TWyA1dg,Pluit,Jakarta Utara,3,63,web_manual
google_00000,Faunaland Ancol,Zoo,-6.124312499999999,106.8358125,"Ecovention Building - Ecopark, Jl. Lodan Raya, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",,,,,google_places,09:00,09:00,09:00,09:00,09:00,09:00,09:00,16:00,16:00,16:00,16:00,16:00,17:00,17:00,4.5,3993.0,,"Compact zoo with lions, donkeys & giant tortoises, plus a bird show & petting zone.",True,"zoo,tourist_attraction,point_of_interest,establishment",zoo,OPERATIONAL,True,,True,,places/ChIJOVWsoBkeai4RlI5DwRYmYVo/photos/AaVGc3mEztU3_upQD04oMuHivZ_jEJYhXdFqmuSayjwo4Knm-Tr3W66pNARqJLpC2yoWsmWPyxUIMadat6O8aPV1SrwjX6Xe23XLlve2Jn4mzljnEtba8QXxwyq2O9bKXiVVZkFSTo6v2YzJ-c-d6O-Tw_HthzD4Uzjwvf8B8HjQR7YF80bd16iRAh6cNLis7PtqSa5YA6vFhwaAOiyHfn4IAI3rXMA-j2BOedDWI3pj-ILg_gKFb5VARLdDVKGNLLsN3bCMVDyMK_4NU_sNvp5vF1mqDcYpn0ryxYSI0puAzBciB-VBMmE6yb5TgCx2zzuw_0Q96D5OVIF95h4MwvO7J5OdaDs10ZbrM3KuRj0Y8XNKZvgP2wMt8y4iVOdX5NUyTbx1WBP4KeRFYpZrz6uNb2iPvNrXCGPc64QjU2QaYW_0ts1P,Ancol,Jakarta Utara,5,119,
google_00001,Ragunan Zoo,Zoo,-6.3066232,106.8189187,"Jl. Harsono RM No.1, RT.10/RW.7, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",,,,,google_places,Tutup,07:00,07:00,07:00,07:00,06:00,06:00,Tutup,16:00,16:00,16:00,16:00,16:00,16:00,4.5,116324.0,,"Sprawling zoo in the rainforest with a primate center, children's zoo & Sumatran & white tigers.",True,"zoo,point_of_interest,establishment",zoo,OPERATIONAL,True,True,True,,places/ChIJfXt_sf3taS4Rmga1Wj8q3fk/photos/AaVGc3lYrd1jSOut9sAc6PxB0-a80yUKWKvQsF4wNeSUocoTCKdPEfWOsMtBpJtK6v9cxCXVrEcVAco0QbJ9szUIo3BUw7_-wWXh0P-1OWfgy5-sWMLlwV4J5m4Sq_JkUoIWFT_o-qfQXTvS_LrIoutTuPxJ3ffHiaKOkuxms-drRiEdbKCzJQaOF8CjQPF9s6Ea_UBS8bHIzaVqkcRyPBCMilcPdEA3VB1CpPJa6u9SlA0pqXbwChOlUBpk9-Zoo7nbDXXlJjPzDIhrYHYe0JgCdce3WanGnJiaeU1NMUmnwIzzE2j2NKFzKbf0OfppJgHW4XvIGDVe8fD5odBoCYcyEfGR6sCsAHiWmxo6rue_K59WKKZErLU7VF_NRVWE4QM8UwXa0N0aTZ2npD46wEcNhPU5grkYdJxgXinZMsmi2V3nJcXd,Ragunan,Kota Jakarta Selatan,0,184,
google_00007,Muara Angke Wildlife Refuge,Zoo,-6.116007499999999,106.7692016,"1, RT.1/RW.16, Kapuk Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",,,,,google_places,Tutup,08:00,08:00,08:00,08:00,Tutup,08:00,Tutup,18:00,18:00,18:00,18:00,Tutup,18:00,4.3,691.0,,"Urban forest with boardwalks under mangrove trees, sheltering long-tailed monkeys & birdlife.",True,"wildlife_park,wildlife_refuge,tourist_attraction,zoo,park,point_of_interest,establishment",wildlife_park,OPERATIONAL,,,,,places/ChIJVWec4Qodai4RndtaPzBOjVw/photos/AaVGc3nM-Q8lPFRZXuRV1faNDEL-z8LEmEE5ayK9YlcC_nsCYrqBKCstyh2fbDmZYRPlnvjScz3QCRGJ18uponKc_SxT_53qm5ktdBwYaNmXZKPoAI9HxgoROWs4nknaS3hR4omBDZsiv6mSPb1JWn1z1fz-C79pFcZk-RDwbwWMEdQx7AZlKnu8U1O7dbRPgdPOPIxOo52HrOFtRCCZYvk-gXp45AwYucLGqLQsBtL0vrG-CWPZg1k4mk6Eof4cWhgDPztYgUNhLg3EAr0sO8jK43PC9Jip8KWbT28x4SureRRBSmDQB_rV9_zZ92X1ZQoT0rLl1nF-zhWUCfjWCe2XyE-3VjfQ_pLa4XZHpxK69utzDbkDa4TxRfxHAzb6WTDkcYY57Jd99_attM_eRZuct9hitsiJEW0ZMWZ4QvcGf9o,Kapuk Muara,Jakarta Utara,3,105,
google_00020,Taman MAJA Lenteng Agung Berwarna,Theme Park,-6.328765,106.830943,"Menteng Atas No.3, RT.4/RW.6, Lenteng Agung, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12610, Indonesia",,,,,google_places,07:00,07:00,07:00,07:00,07:00,07:00,07:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,4.4,86.0,,"Large family water park with slides, a waterfall, lazy river, wave & kids' pools & food outlets.",True,"premise,street_address",amusement_park,OPERATIONAL,,,,,places/ChIJGx7q7VDtaS4RjqZ3AbT-ks8/photos/AaVGc3nyuB_pNaXOumkET4CD89djWbWHWHdPFRcjEU9rfcxBmvtTGMB7wqDNKcvbvLwVl1tMP3LKyRTj7q3BN9mzcph1LZLH5GNzcWVTp5UL_PgWNmEnKlGdkDIyiNOc-BT3Gur76xEHxvGrps34LwaG3hxWsRpYVpgVwaJQgqPz_nK0vHLrwisTM4ZJ5jeB-KCHmmt29pXDaMwD_o0_0tyd_ojqhJrrLjlPAcKYFW1zK10fFlv8CNhhLc9rK84cYG-v5opWqWVZvR0wgVDxYDmkaNIoWqsdkWeGzZCJO5KTrDqMV4FqyATzV3ByrqM9tCc6AhvcSXbQ8E2W4hgLJ_Bhd4hvYUc7SSpPz1vAATAe1M49VV5YaTmOaPx0F_tiOunlflvnkjtOPgHeq-txBBDB-uQyOuNB1r_E-OyG0L2p8bySqg,Lenteng Agung,Kota Jakarta Selatan,0,168,
google_00025,CX Water Park,Theme Park,-6.3192701,106.8780059,"Jl. Raya Centex No.88 8, RT.8/RW.3, Ciracas, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13740, Indonesia",,,,,google_places,08:00,08:00,08:00,08:00,13:00,07:00,07:00,16:00,16:00,16:00,16:00,16:00,16:30,16:30,4.4,3696.0,,"Low-key outdoor venue with swimming pools, water slides & splash areas, popular with families.",True,"swimming_pool,water_park,amusement_park,sports_activity_location,point_of_interest,establishment",swimming_pool,OPERATIONAL,False,,True,True,places/ChIJjV-CIJntaS4RJAWy5_l4Y7w/photos/AaVGc3mKozN5Yy3cDWbALQEB-0zTZpcLkk10B8VkjirfH80XaeanmHUUlds_tQSAV_0uIWhRU7RpNp07oLnFCPcHzP8bxB82q8XKeRE87aKshAXbTKK41_yvzdo-Rm4XbNXw-tmGcV_QHAfZozxuIDZFMFMyl6nuzKcW-77ulLm5AcRn5Eh9apRVfu4z3LOt8gV_vJvNA3YtbZmzumvwUW1OeDqySmSb6o8kPlj2-kJxKaXyLTNqDkdRDo5ZMdkZBKEvnFZVHW2CAp218UVJHNS1UmmGaiUNA5VpICagCfsVPOiH6Gp_fxXSCEcTXAJxiCODYRxofNsWHdZ2tzH2isCknRQEz6mFXVKGmCfUHQDK97BXCM-P-2hUto_FGBT1XS7h3p-ItdlbqP9RWWXsnw_P4-wofsCLbfjWiHtDfQlqG6OlfA,Cijantung,Kota Jakarta Timur,7,168,
google_00030,Magic Art 3D Museum Jakarta,Museum,-6.135854000000001,106.8121472,"Jl. Kali Besar Tim. No.9, RT.3/RW.6, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia",,,,,google_places,10:00,10:00,10:00,10:00,10:00,09:00,09:00,17:30,17:30,17:30,17:30,17:30,18:00,18:00,4.3,13189.0,,"African-themed park with wet/dry sections offering slides & thrill rides, plus a food court & games.",True,"water_park,amusement_park,tourist_attraction,swimming_pool,sports_activity_location,park,point_of_interest,establishment",water_park,OPERATIONAL,True,True,True,True,places/ChIJazK2S0KKaS4R2vhOxzf0GSc/photos/AaVGc3nU9UeGauOgyOB8v1nnen5TOF2-WylK5llB-VgZWeLH6lh-VRuFpJ-PSjT2SVtXVco3ofknJUnMaqwfdc2cvqnlQxSMNLzGkbtX0L93p_wCFQ-VAuSxVA9Yv8Uj4DLHJQUNwfa7YJr5OHjI0Ld1j1vpSfrUdNDzpF3DWZkhBqywx7JaQriPw0_5ZL8VfpyULscFmQTgURApwOhWIYtJHJ7_mB_K3QsrnWA57ZHJc9QyX9zaqqBWIddB4HXXtR8Gib9ShJMWzjL-ahSselKNOel0sRrtgUIRBkiMcR6dz0iTE7xrHCSofUmacwE1w2Ju7OM2RfMZQUxNr7SXsiLWwv9_DysFI4BF1NuQ39_V6MNhoBSpRQLCUhUfh3Jxkujb1XyNf3n-RJ5pB2SWKsDUzg6_HIHxBIWxZi8AkMm-_F3ZJA,Pusaka Rakyat,Kabupaten Bekasi,5,101,
google_00031,Art:1 New Museum,Museum,-6.1470058,106.840285,"Rajawali Selatan Raya 3 Jakarta Pusat, RT.4/RW.6, Gn. Sahari Utara, Kecamatan Sawah Besar, Jakarta, Daerah Khusus Ibukota Jakarta 10720, Indonesia",,,,,google_places,13:30,13:30,13:30,13:30,13:30,10:30,10:30,21:30,21:30,21:30,21:30,22:00,22:00,22:00,4.2,3421.0,,"Small children’s amusement center with gentle rides, water play areas & street food vendors.",True,"amusement_park,park,point_of_interest,establishment",amusement_park,OPERATIONAL,,,,True,places/ChIJRREtC0WKaS4RrqObUpR0gn4/photos/AaVGc3km3aAV12e8YtbTObTKdxVNG4Wzw-qe5vueCCr4zxx6MuA4PhI5DXq0OrInBM3NnvjfXT4BWv1rlZOPiFTnavSzl0NDv0QQxpkm8tfanUmCDlKyntsNFsJrH5Jo0RyFjw6WE-BocDUNgtqxXtNBpuYmeyxzv_eQkNKX5F4e5mb7mAvwHif8dRwwfXDBabx1vRRZjZ9PvaIM2OQdR3umwo2pM-BA5yT_PaAty_fsc1x67e2UtftDGhfLEeDeEghQQ-0SjdqLrLoRILuyedQZEWLpyQosatq-Q0o0h-gw4aYzI2WvVnLZuWGsc9DpwCOXNdok3O2wZHdPnw735u2cV14Oa2F69yvT-jJxdyPKvi1jVtd7mtmDQeOxswIiWxHjyivmOhlq3GnQS61CHNhjMsX08gG01pPnyK-UJV-bUo0,Pusaka Rakyat,Kabupaten Bekasi,5,86,
google_00032,Lembaga Alkitab Indonesia,Museum,-6.196299,106.8499652,"Jl. Salemba Raya No.12, RT.2/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",,,,http://www.alkitab.or.id/,google_places,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,4.3,1619.0,,Lembaga Alkitab Indonesia memiliki ruang pamer yang menampilkan koleksi Alkitab dari berbagai bahasa daerah Nusantara dan sejarah penerjemahannya. Tempat ini menjadi wisata edukasi religi.,True,"amusement_park,amusement_center,point_of_interest,establishment",amusement_center,OPERATIONAL,True,,True,True,places/ChIJNXks3R2TaS4Roe2etIQBUnw/photos/AaVGc3nuRHcImycRJXcXXiNnY3ddH3N8EuMKRvHrruePwdJMKejcGzXwTrAuJ24Tg9YxBEhSvddJBI07_c1fsGdYS60NAVa_qGgsJ33ElXVF8u_N4j32DUk29DpBUHK9tOjCfo0pN43j1AZ2qkZGnN_PpNGnmbexQpiiKSQ1rfXuc3xcfyXmHc4pWQJIJ5BzZnZmxH5ITCBRdSEi05MbYCJCBXPNAtwIrXj_LgcN6s36KRrAkpwOWulE5zcfLYAaNyzY9KLPtHHn19GDxmVR8QnZsCDRzDss-p7h9wlhSdO0lmpJ_cyNBmYk8N3MoUG-rEy5bysooFmI6-UefkhYTuh57LcOfNlKQtGsIVIxqp32vfrHdQttnicuXIMABHA1Y98nDAqzzdfW2CSOWJq7IHM5MbzE2sE_bRDsMPLsyTtogaXejQ,Jatirahayu,Bekasi,1,77,web_manual
google_00034,Ciputra Artpreneur,Museum,-6.2236898,106.8234201,"Jl. Prof. DR. Satrio Kav. 3-5 Ciputra World 1, Retail Podium, RT.18/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",,,,,google_places,09:00,09:00,09:00,09:00,09:00,Tutup,Tutup,18:00,18:00,18:00,18:00,18:00,Tutup,Tutup,4.7,4539.0,,"Theatrical performance stage, art museum & gallery with event spaces on 3 levels with city views.",True,"amusement_park,amusement_center,park,point_of_interest,establishment",performing_arts_theater,OPERATIONAL,True,True,True,True,places/ChIJjxmgc_zzaS4RoYpGEHykvhw/photos/AaVGc3np0s6KME82imtmEEUe7u97nHKzJ8zR1vekFoA0UR2Jn5Zp6QAgyJryqMWbPY-5K9IklZi7iUB_YLoDraRWjaxbdMlBlTWZ-Pg4sWZs_g7juLYwHtLNqvovDrwBS0khJBKl70ElfRDG-5j7X0n-I-E99xVtO03xppxjo9xQJhL6Xcit8V7fS2CzGAmgN4EPWgaAYwu-75LRCiCEzCOotC4AESLBZ-hmvA2lA6EIK6U0WabMFngWbBQZeDnV2VeIu7sNNk2BGmG-TZ1k5_LkdT2MtfiJQHlxwNjX0clHdxgN0QJn3kSADGKOlA8jMi8sLcLfoG_wlztT_yp3IOwbUqnTrrWPSqlJmn9FWn2dbYAd4O5kHTEHh0d-rBdRWfmw-fsgy9Qt803kowUYSm-DiLuVMwBDzTTE6uBH4uW6iPW0wQ,Karet Kuningan,Kota Jakarta Selatan,6,89,
google_00036,MOJA Museum,Museum,-6.2175929,106.8031745,"Komplek Gelora Bung Karno Main Stadium, Jl. Gerbang Pemuda No.1, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",,,,,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,18:00,18:00,18:00,20:00,20:00,20:00,4.7,20320.0,,MOJA Museum adalah museum seni interaktif kontemporer di Jakarta yang menghadirkan instalasi cahaya dan ruang imersif Instagramable. Museum ini mengusung konsep 'Museum of Jakarta Art' dengan pengalaman seni visual modern yang menarik pengunjung muda.,True,"museum,point_of_interest,establishment",museum,OPERATIONAL,True,True,,True,places/ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ/photos/AaVGc3nlQBSIkmcKWgXscFLzfDqfl_pOQrySMz4aU96xCBxZnQbhk4XPtL19OGCR1A8OPoUatzifAELO_u7mK5ZzJ2mKoeINbKqL85rrr40-Xvb3NtsWIx2lYmTDynW6rvVTqYSwO6Spl97l5AS5Ja8FfbVvSZ3nAte-pelzrCWJ8E0KrifEN_LWBuKDSLNYBtthW_QRbROdKQj1EHpSGAWVgaaniMchN14DFOgVHeKcINge2dPDdL6nNi2zmuYhfc-QWPGXaXOjddhOdKSedpllMaVMZJQ865Af_guqlXu8nv_ifIdHfubHJn2apvjYFEQe1S6zR8EsmP0Po449jWXR7lvV1xxBHsTlgCR92nnj3d7BhdTzuxGuqUh-9_3RJ2j5ALqH1G42YDbar-hU8fJNaPLaXEM-jHj8ykJybQwtMns,Gambir,Kota Jakarta Pusat,6,106,web_manual
google_00037,Bentara Budaya Jakarta,Museum,-6.2102742,106.7955008,"Jl. Palmerah Sel. No.17, RT.4/RW.2, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",,,,,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,16:00,16:00,16:00,16:00,16:00,16:00,4.8,1053.0,,"Bentara Budaya Jakarta adalah ruang seni dan budaya yang menjadi wadah pameran lukisan, pertunjukan, diskusi sastra, dan pelestarian tradisi. Tempat ini rutin menggelar kegiatan seni-budaya bagi masyarakat.",True,"tourist_attraction,museum,point_of_interest,establishment",museum,OPERATIONAL,,,,True,places/ChIJy-xVNxL0aS4RLOIwB3AvjFs/photos/AaVGc3mTFMnKK68kAfbIDvHLVDCdP8QwvpFXpfYK5OHZLx_iywvfbhA-wz6FqfSr3XQ5p4dUEiuVKeKmXqz7Yx4qKxQ_CV-p52-EADi2PCePz6Kw0ygzGF7DKxS2VcDWFTbX_3JzEfbz8hwID_L-WYWSSPBTnfFKv9ICKtiaGajT8OjEYzoZCcHTMA8B94xLDE-0ph0_ReIyPZrvdd3c8wh-LQ8qoDoeBPHnLlpDizUmCo216Nd5UU8RztpYfFo5oqbt9Ersu4oN4Jxab5tDbBqLzad804Id1g0CVJtBzruaJCPiIi8EXXCIdGfM6jMYy0OAdWSZVjd5xFHvIrwo6VAS6ttK-iJPQO1ddyydPiT6u5mRAyNNMDgg6r5hqo-i1XVbYG46lgViwLMFMPMIMsmA_rkMyWjIrEIY9QsmukBdTOOlvg,Menteng,Kota Jakarta Pusat,6,72,web_manual
google_00038,Gedung Pancasila,Museum,-6.174354,106.8335813,"Jl. Taman Pejambon No.6 9, RT.9/RW.5, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410, Indonesia",,,,,google_places,10:00,10:00,10:00,10:00,10:00,10:00,10:00,18:00,18:00,18:00,18:00,18:00,19:00,19:00,4.7,2346.0,,"Gedung Pancasila adalah sebuah gedung bersejarah yang terletak di Jakarta, Indonesia. Nama Pancasila mengacu pada pidato yang disampaikan oleh Soekarno di gedung tersebut saat dia menjelaskan konsep Pancasila, suatu konsep falsafah yang menjadi landasan Bangsa Indonesia, pada 1 Juni 1945. Dibangun pada awal 1830-an, bangunan ini merupakan salah satu dari banyak markah tanah kolonial abad ke-19 di Jakarta. Gedung Pancasila saat ini adalah milik Kementerian Luar Negeri Republik Indonesia.",True,"museum,point_of_interest,establishment",museum,OPERATIONAL,True,True,,True,places/ChIJTSfoiLsdai4Rf_VYnK7Jyz8/photos/AaVGc3k6bqvhmeoM6L2kkY8IeGs29oBln4LDSvA2YhZvU17re8x2FiQ03If-WHaGpSGbt4eQNnj-AWHebDGOKZ_QmwoQ0ZPGcOtwreureyA3niu5cfBbZxI22hUUz0yb1n6R0ztNenZCNPm5u9N4zf9wVzeGZdz7hUZfLXE--qa3j5fFjkxqz45hviXo5WgzKmz7sOB38DxpQ1R2FQAzJR-phbkT8ibY1SIEK1t4eBW1KSxWXv3CICuawbuKiem0cNzF5VgHQyudh7FIfyIIk1m74TI-f_VwEF9SF29ZobG4YFLRKDXq2butxLWpaRZq3buKxkumq-6sGsPahd9CYD5nindK31Z4JvtE9hI8v-zLHomEn1gEZhcTwfTFWkk3l8ymLopzi0PWiO9s_Ryk8J00gh4IhDZHgXleTzrp4RL-1AldVA,Pinangsia,Kota Jakarta Barat,1,81,wikipedia_id_direct
google_00039,Pusat Sejarah Markas Besar TNI,Museum,-6.2314022,106.8200846,"Jl. Gatot Subroto No.16, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",,,,,google_places,Tutup,10:00,10:00,10:00,10:00,10:00,10:00,Tutup,18:00,18:00,18:00,18:00,18:00,16:00,4.6,582.0,,Commercial gallery & exhibition space specializing in contemporary Indonesian painting & sculpture.,False,"art_gallery,art_museum,museum,event_venue,service,point_of_interest,establishment",art_museum,OPERATIONAL,True,,,True,places/ChIJm-4mPe31aS4RWJxwbINECI0/photos/AaVGc3nTYh5Wehl_aUIskqh__C10m7fsSpnpbEgzOjK5k93DUwidO-x0ZhRccj65cy5ScpLcgh72Eo-2Pssw5FRPbNyxs0a45xlGl4ephtAxvrhz1UolBoD2caZhfUUikFB_w4Rn9wtrQGKD-JCslNHuWhsDAnivZpgx7CEjmk_Ai9at9875anAmuzF5XSzVUQ3_-CJo3A3sg-AJ2i33hFvyNFTTnW3V37ffpKz5IVm5m1k-XJdNlwSOWoPGZxh9TITONbCT9A-ctesog7zeDkAnETTcqH4j9SBWU68PejK861g7sF2l9etQ-g4PB3uF1vNK1QGmvZ0FegQEXS619t7qaeZJUOwQ54JO0uH6O1CXUpIezuVjIqWN_64j6kyuLzbUXK1BW0ULS6VtL5wOD6KuLRapl1hfcwmmsc7keRgLuFecMg,Gunung Sahari Utara,Jakarta,6,65,
