venue_id_a,venue_id_b,distance_km,duration_minutes,time_source
google_00082,google_00167,19.06,38.1,osrm_bike
google_00083,google_00085,12.42,24.8,osrm_bike
google_00083,google_00086,10.15,20.3,osrm_bike
google_00083,google_00087,17.53,35.1,osrm_bike
google_00083,google_00089,11.65,23.3,osrm_bike
google_00083,google_00091,12.03,24.1,osrm_bike
google_00083,google_00092,11.73,23.5,osrm_bike
google_00083,google_00094,11.76,23.5,osrm_bike
google_00083,google_00095,6.98,14.0,osrm_bike
google_00083,google_00096,16.24,32.5,osrm_bike
google_00083,google_00097,11.65,23.3,osrm_bike
google_00083,google_00098,3.21,6.4,osrm_bike
google_00083,google_00099,18.05,36.1,osrm_bike
google_00083,google_00100,8.98,18.0,osrm_bike
google_00083,google_00101,19.18,38.4,osrm_bike
google_00083,google_00102,3.07,6.1,osrm_bike
google_00083,google_00103,19.23,38.5,osrm_bike
google_00083,google_00104,9.25,18.5,osrm_bike
google_00083,google_00105,3.05,6.1,osrm_bike
google_00083,google_00106,12.43,24.9,osrm_bike
google_00083,google_00107,5.39,10.8,osrm_bike
google_00083,google_00109,10.63,21.3,osrm_bike
google_00083,google_00110,21.11,42.2,osrm_bike
google_00083,google_00111,14.74,29.5,osrm_bike
google_00083,google_00112,3.88,7.8,osrm_bike
google_00083,google_00113,11.46,22.9,osrm_bike
google_00083,google_00115,17.87,35.7,osrm_bike
google_00083,google_00116,14.6,29.2,osrm_bike
google_00083,google_00117,10.44,20.9,osrm_bike
google_00083,google_00118,14.94,29.9,osrm_bike
google_00083,google_00119,10.31,20.6,osrm_bike
google_00083,google_00120,14.49,29.0,osrm_bike
google_00083,google_00121,14.29,28.6,osrm_bike
google_00083,google_00122,12.27,24.5,osrm_bike
google_00083,google_00123,11.68,23.4,osrm_bike
google_00083,google_00124,11.51,23.0,osrm_bike
google_00083,google_00125,10.37,20.7,osrm_bike
google_00083,google_00126,16.79,33.6,osrm_bike
google_00083,google_00127,14.96,29.9,osrm_bike
google_00083,google_00128,12.89,25.8,osrm_bike
google_00083,google_00129,11.51,23.0,osrm_bike
google_00083,google_00130,12.73,25.5,osrm_bike
google_00083,google_00131,3.62,7.2,osrm_bike
google_00083,google_00132,19.25,38.5,osrm_bike
google_00083,google_00133,10.57,21.1,osrm_bike
google_00083,google_00134,8.09,16.2,osrm_bike
google_00083,google_00135,10.17,20.3,osrm_bike
google_00083,google_00136,20.25,40.5,osrm_bike
google_00083,google_00137,23.33,46.7,osrm_bike
google_00083,google_00138,15.14,30.3,osrm_bike
google_00083,google_00139,11.77,23.5,osrm_bike
google_00083,google_00141,10.34,20.7,osrm_bike
google_00083,manual_trick_art_001,13.7,27.4,osrm_bike
google_00083,google_00147,15.89,31.8,osrm_bike
google_00083,google_00167,12.9,25.8,osrm_bike
google_00085,google_00086,7.32,14.6,osrm_bike
google_00085,google_00087,11.44,22.9,osrm_bike
google_00085,google_00089,10.17,20.3,osrm_bike
google_00085,google_00091,5.94,11.9,osrm_bike
google_00085,google_00092,7.86,15.7,osrm_bike
google_00085,google_00094,2.28,4.6,osrm_bike
google_00085,google_00095,10.02,20.0,osrm_bike
google_00085,google_00096,13.16,26.3,osrm_bike
google_00085,google_00097,10.17,20.3,osrm_bike
google_00085,google_00098,8.66,17.3,osrm_bike
google_00085,google_00099,7.07,14.1,osrm_bike
google_00085,google_00100,8.13,16.3,osrm_bike
google_00085,google_00101,8.2,16.4,osrm_bike
google_00085,google_00102,9.88,19.8,osrm_bike
google_00085,google_00103,8.25,16.5,osrm_bike
google_00085,google_00104,5.5,11.0,osrm_bike
google_00085,google_00105,10.95,21.9,osrm_bike
google_00085,google_00106,0.3,0.6,osrm_bike
google_00085,google_00107,11.69,23.4,osrm_bike
google_00085,google_00109,1.59,3.2,osrm_bike
google_00085,google_00110,15.94,31.9,osrm_bike
google_00085,google_00111,6.36,12.7,osrm_bike
google_00085,google_00112,11.8,23.6,osrm_bike
google_00085,google_00113,3.21,6.4,osrm_bike
google_00085,google_00115,6.56,13.1,osrm_bike
google_00085,google_00116,6.21,12.4,osrm_bike
google_00085,google_00117,4.05,8.1,osrm_bike
google_00085,google_00118,4.87,9.7,osrm_bike
google_00085,google_00119,2.33,4.7,osrm_bike
google_00085,google_00120,2.63,5.3,osrm_bike
google_00085,google_00121,4.9,9.8,osrm_bike
google_00085,google_00122,11.22,22.4,osrm_bike
google_00085,google_00123,3.43,6.9,osrm_bike
google_00085,google_00124,8.45,16.9,osrm_bike
google_00085,google_00125,2.58,5.2,osrm_bike
google_00085,google_00126,5.81,11.6,osrm_bike
google_00085,google_00127,3.1,6.2,osrm_bike
google_00085,google_00128,0.96,1.9,osrm_bike
google_00085,google_00129,1.26,2.5,osrm_bike
google_00085,google_00130,7.56,15.1,osrm_bike
google_00085,google_00131,8.69,17.4,osrm_bike
google_00085,google_00132,8.27,16.5,osrm_bike
google_00085,google_00133,3.83,7.7,osrm_bike
google_00085,google_00134,16.02,32.0,osrm_bike
google_00085,google_00135,2.51,5.0,osrm_bike
google_00085,google_00136,11.03,22.1,osrm_bike
google_00085,google_00137,12.02,24.0,osrm_bike
google_00085,google_00138,4.17,8.3,osrm_bike
google_00085,google_00139,2.48,5.0,osrm_bike
google_00085,google_00141,3.21,6.4,osrm_bike
google_00085,manual_trick_art_001,2.7,5.4,osrm_bike
google_00085,google_00147,8.05,16.1,osrm_bike
google_00085,google_00167,1.99,4.0,osrm_bike
google_00086,google_00087,8.02,16.0,osrm_bike
google_00086,google_00089,4.58,9.2,osrm_bike
google_00086,google_00091,3.32,6.6,osrm_bike
google_00086,google_00092,1.79,3.6,osrm_bike
google_00086,google_00094,5.39,10.8,osrm_bike
google_00086,google_00095,6.15,12.3,osrm_bike
google_00086,google_00096,7.09,14.2,osrm_bike
google_00086,google_00097,4.59,9.2,osrm_bike
google_00086,google_00098,7.05,14.1,osrm_bike
google_00086,google_00099,11.83,23.7,osrm_bike
google_00086,google_00100,3.33,6.7,osrm_bike
google_00086,google_00101,12.95,25.9,osrm_bike
google_00086,google_00102,8.33,16.7,osrm_bike
google_00086,google_00103,13.01,26.0,osrm_bike
google_00086,google_00104,3.21,6.4,osrm_bike
google_00086,google_00105,10.91,21.8,osrm_bike
google_00086,google_00106,6.98,14.0,osrm_bike
google_00086,google_00107,13.25,26.5,osrm_bike
google_00086,google_00109,6.08,12.2,osrm_bike
google_00086,google_00110,20.97,41.9,osrm_bike
google_00086,google_00111,13.42,26.8,osrm_bike
google_00086,google_00112,11.74,23.5,osrm_bike
google_00086,google_00113,4.15,8.3,osrm_bike
google_00086,google_00115,11.56,23.1,osrm_bike
google_00086,google_00116,13.27,26.5,osrm_bike
google_00086,google_00117,4.23,8.5,osrm_bike
google_00086,google_00118,6.98,14.0,osrm_bike
google_00086,google_00119,6.72,13.4,osrm_bike
google_00086,google_00120,7.49,15.0,osrm_bike
google_00086,google_00121,11.11,22.2,osrm_bike
google_00086,google_00122,16.25,32.5,osrm_bike
google_00086,google_00123,4.42,8.8,osrm_bike
google_00086,google_00124,2.38,4.8,osrm_bike
google_00086,google_00125,6.77,13.5,osrm_bike
google_00086,google_00126,10.56,21.1,osrm_bike
google_00086,google_00127,9.39,18.8,osrm_bike
google_00086,google_00128,6.69,13.4,osrm_bike
google_00086,google_00129,7.02,14.0,osrm_bike
google_00086,google_00130,12.59,25.2,osrm_bike
google_00086,google_00131,11.98,24.0,osrm_bike
google_00086,google_00132,13.02,26.0,osrm_bike
google_00086,google_00133,8.86,17.7,osrm_bike
google_00086,google_00134,15.95,31.9,osrm_bike
google_00086,google_00135,7.24,14.5,osrm_bike
google_00086,google_00136,17.22,34.4,osrm_bike
google_00086,google_00137,17.65,35.3,osrm_bike
google_00086,google_00138,8.92,17.8,osrm_bike
google_00086,google_00139,4.95,9.9,osrm_bike
google_00086,google_00141,4.69,9.4,osrm_bike
google_00086,manual_trick_art_001,7.47,14.9,osrm_bike
google_00086,google_00147,6.79,13.6,osrm_bike
google_00086,google_00167,6.22,12.4,osrm_bike
google_00087,google_00089,10.75,21.5,osrm_bike
google_00087,google_00091,6.87,13.7,osrm_bike
google_00087,google_00092,6.71,13.4,osrm_bike
google_00087,google_00094,8.47,16.9,osrm_bike
google_00087,google_00095,12.47,24.9,osrm_bike
google_00087,google_00096,8.74,17.5,osrm_bike
google_00087,google_00097,10.75,21.5,osrm_bike
google_00087,google_00098,14.81,29.6,osrm_bike
google_00087,google_00099,12.78,25.6,osrm_bike
google_00087,google_00100,10.68,21.4,osrm_bike
google_00087,google_00101,12.82,25.6,osrm_bike
google_00087,google_00102,16.09,32.2,osrm_bike
google_00087,google_00103,12.79,25.6,osrm_bike
google_00087,google_00104,9.4,18.8,osrm_bike
google_00087,google_00105,18.67,37.3,osrm_bike
google_00087,google_00106,9.85,19.7,osrm_bike
google_00087,google_00107,21.0,42.0,osrm_bike
google_00087,google_00109,9.7,19.4,osrm_bike
google_00087,google_00110,25.18,50.4,osrm_bike
google_00087,google_00111,16.17,32.3,osrm_bike
google_00087,google_00112,19.49,39.0,osrm_bike
google_00087,google_00113,8.18,16.4,osrm_bike
google_00087,google_00115,13.76,27.5,osrm_bike
google_00087,google_00116,16.02,32.0,osrm_bike
google_00087,google_00117,9.1,18.2,osrm_bike
google_00087,google_00118,6.57,13.1,osrm_bike
google_00087,google_00119,10.64,21.3,osrm_bike
google_00087,google_00120,9.08,18.2,osrm_bike
google_00087,google_00121,13.78,27.6,osrm_bike
google_00087,google_00122,21.46,42.9,osrm_bike
google_00087,google_00123,8.4,16.8,osrm_bike
google_00087,google_00124,7.23,14.5,osrm_bike
google_00087,google_00125,10.83,21.7,osrm_bike
google_00087,google_00126,10.47,20.9,osrm_bike
google_00087,google_00127,12.28,24.6,osrm_bike
google_00087,google_00128,9.33,18.7,osrm_bike
google_00087,google_00129,10.11,20.2,osrm_bike
google_00087,google_00130,17.39,34.8,osrm_bike
google_00087,google_00131,17.88,35.8,osrm_bike
google_00087,google_00132,12.58,25.2,osrm_bike
google_00087,google_00133,13.66,27.3,osrm_bike
google_00087,google_00134,22.16,44.3,osrm_bike
google_00087,google_00135,12.61,25.2,osrm_bike
google_00087,google_00136,20.05,40.1,osrm_bike
google_00087,google_00137,18.43,36.9,osrm_bike
google_00087,google_00138,11.12,22.2,osrm_bike
google_00087,google_00139,7.96,15.9,osrm_bike
google_00087,google_00141,9.94,19.9,osrm_bike
google_00087,manual_trick_art_001,9.73,19.5,osrm_bike
google_00087,google_00147,2.49,5.0,osrm_bike
google_00087,google_00167,8.41,16.8,osrm_bike
google_00089,google_00091,7.96,15.9,osrm_bike
google_00089,google_00092,5.35,10.7,osrm_bike
google_00089,google_00094,9.64,19.3,osrm_bike
google_00089,google_00095,4.66,9.3,osrm_bike
google_00089,google_00096,8.92,17.8,osrm_bike
google_00089,google_00097,0.85,1.7,osrm_bike
google_00089,google_00098,8.19,16.4,osrm_bike
google_00089,google_00099,16.09,32.2,osrm_bike
google_00089,google_00100,3.73,7.5,osrm_bike
google_00089,google_00101,17.21,34.4,osrm_bike
google_00089,google_00102,9.05,18.1,osrm_bike
google_00089,google_00103,17.27,34.5,osrm_bike
google_00089,google_00104,5.17,10.3,osrm_bike
google_00089,google_00105,11.66,23.3,osrm_bike
google_00089,google_00106,10.38,20.8,osrm_bike
google_00089,google_00107,14.0,28.0,osrm_bike
google_00089,google_00109,8.75,17.5,osrm_bike
google_00089,google_00110,22.93,45.9,osrm_bike
google_00089,google_00111,15.38,30.8,osrm_bike
google_00089,google_00112,12.49,25.0,osrm_bike
google_00089,google_00113,8.41,16.8,osrm_bike
google_00089,google_00115,15.82,31.6,osrm_bike
google_00089,google_00116,15.23,30.5,osrm_bike
google_00089,google_00117,6.67,13.3,osrm_bike
google_00089,google_00118,11.7,23.4,osrm_bike
google_00089,google_00119,8.68,17.4,osrm_bike
google_00089,google_00120,11.87,23.7,osrm_bike
google_00089,google_00121,14.32,28.6,osrm_bike
google_00089,google_00122,18.21,36.4,osrm_bike
google_00089,google_00123,8.68,17.4,osrm_bike
google_00089,google_00124,4.5,9.0,osrm_bike
google_00089,google_00125,8.73,17.5,osrm_bike
google_00089,google_00126,14.82,29.6,osrm_bike
google_00089,google_00127,13.17,26.3,osrm_bike
google_00089,google_00128,10.94,21.9,osrm_bike
google_00089,google_00129,10.1,20.2,osrm_bike
google_00089,google_00130,14.54,29.1,osrm_bike
google_00089,google_00131,13.75,27.5,osrm_bike
google_00089,google_00132,17.28,34.6,osrm_bike
google_00089,google_00133,10.82,21.6,osrm_bike
google_00089,google_00134,15.33,30.7,osrm_bike
google_00089,google_00135,9.19,18.4,osrm_bike
google_00089,google_00136,20.28,40.6,osrm_bike
google_00089,google_00137,21.91,43.8,osrm_bike
google_00089,google_00138,13.18,26.4,osrm_bike
google_00089,google_00139,9.21,18.4,osrm_bike
google_00089,google_00141,7.14,14.3,osrm_bike
google_00089,manual_trick_art_001,11.73,23.5,osrm_bike
google_00089,google_00147,11.34,22.7,osrm_bike
google_00089,google_00167,10.48,21.0,osrm_bike
google_00091,google_00092,3.11,6.2,osrm_bike
google_00091,google_00094,4.0,8.0,osrm_bike
google_00091,google_00095,7.71,15.4,osrm_bike
google_00091,google_00096,8.58,17.2,osrm_bike
google_00091,google_00097,7.4,14.8,osrm_bike
google_00091,google_00098,7.81,15.6,osrm_bike
google_00091,google_00099,10.45,20.9,osrm_bike
google_00091,google_00100,5.39,10.8,osrm_bike
google_00091,google_00101,11.57,23.1,osrm_bike
google_00091,google_00102,9.08,18.2,osrm_bike
google_00091,google_00103,11.62,23.2,osrm_bike
google_00091,google_00104,3.21,6.4,osrm_bike
google_00091,google_00105,11.66,23.3,osrm_bike
google_00091,google_00106,5.6,11.2,osrm_bike
google_00091,google_00107,14.0,28.0,osrm_bike
google_00091,google_00109,4.7,9.4,osrm_bike
google_00091,google_00110,21.02,42.0,osrm_bike
google_00091,google_00111,11.94,23.9,osrm_bike
google_00091,google_00112,12.49,25.0,osrm_bike
google_00091,google_00113,2.76,5.5,osrm_bike
google_00091,google_00115,10.18,20.4,osrm_bike
google_00091,google_00116,11.79,23.6,osrm_bike
google_00091,google_00117,3.38,6.8,osrm_bike
google_00091,google_00118,4.79,9.6,osrm_bike
google_00091,google_00119,5.64,11.3,osrm_bike
google_00091,google_00120,5.53,11.1,osrm_bike
google_00091,google_00121,9.73,19.5,osrm_bike
google_00091,google_00122,16.3,32.6,osrm_bike
google_00091,google_00123,3.03,6.1,osrm_bike
google_00091,google_00124,3.87,7.7,osrm_bike
google_00091,google_00125,5.83,11.7,osrm_bike
google_00091,google_00126,9.18,18.4,osrm_bike
google_00091,google_00127,8.01,16.0,osrm_bike
google_00091,google_00128,5.3,10.6,osrm_bike
google_00091,google_00129,5.64,11.3,osrm_bike
google_00091,google_00130,12.63,25.3,osrm_bike
google_00091,google_00131,12.1,24.2,osrm_bike
google_00091,google_00132,11.64,23.3,osrm_bike
google_00091,google_00133,8.9,17.8,osrm_bike
google_00091,google_00134,16.7,33.4,osrm_bike
google_00091,google_00135,7.28,14.6,osrm_bike
google_00091,google_00136,15.84,31.7,osrm_bike
google_00091,google_00137,16.26,32.5,osrm_bike
google_00091,google_00138,7.54,15.1,osrm_bike
google_00091,google_00139,3.57,7.1,osrm_bike
google_00091,google_00141,3.55,7.1,osrm_bike
google_00091,manual_trick_art_001,6.18,12.4,osrm_bike
google_00091,google_00147,4.6,9.2,osrm_bike
google_00091,google_00167,4.86,9.7,osrm_bike
google_00092,google_00094,6.11,12.2,osrm_bike
google_00092,google_00095,6.71,13.4,osrm_bike
google_00092,google_00096,5.74,11.5,osrm_bike
google_00092,google_00097,4.99,10.0,osrm_bike
google_00092,google_00098,9.04,18.1,osrm_bike
google_00092,google_00099,12.56,25.1,osrm_bike
google_00092,google_00100,4.91,9.8,osrm_bike
google_00092,google_00101,13.68,27.4,osrm_bike
google_00092,google_00102,10.32,20.6,osrm_bike
google_00092,google_00103,13.74,27.5,osrm_bike
google_00092,google_00104,5.01,10.0,osrm_bike
google_00092,google_00105,12.9,25.8,osrm_bike
google_00092,google_00106,7.71,15.4,osrm_bike
google_00092,google_00107,15.24,30.5,osrm_bike
google_00092,google_00109,6.81,13.6,osrm_bike
google_00092,google_00110,22.77,45.5,osrm_bike
google_00092,google_00111,14.05,28.1,osrm_bike
google_00092,google_00112,13.73,27.5,osrm_bike
google_00092,google_00113,4.88,9.8,osrm_bike
google_00092,google_00115,12.29,24.6,osrm_bike
google_00092,google_00116,13.9,27.8,osrm_bike
google_00092,google_00117,5.49,11.0,osrm_bike
google_00092,google_00118,6.68,13.4,osrm_bike
google_00092,google_00119,7.75,15.5,osrm_bike
google_00092,google_00120,7.42,14.8,osrm_bike
google_00092,google_00121,11.84,23.7,osrm_bike
google_00092,google_00122,18.05,36.1,osrm_bike
google_00092,google_00123,5.14,10.3,osrm_bike
google_00092,google_00124,1.34,2.7,osrm_bike
google_00092,google_00125,7.94,15.9,osrm_bike
google_00092,google_00126,11.29,22.6,osrm_bike
google_00092,google_00127,10.12,20.2,osrm_bike
google_00092,google_00128,7.41,14.8,osrm_bike
google_00092,google_00129,7.75,15.5,osrm_bike
google_00092,google_00130,14.39,28.8,osrm_bike
google_00092,google_00131,13.78,27.6,osrm_bike
google_00092,google_00132,13.75,27.5,osrm_bike
google_00092,google_00133,10.66,21.3,osrm_bike
google_00092,google_00134,16.39,32.8,osrm_bike
google_00092,google_00135,9.04,18.1,osrm_bike
google_00092,google_00136,17.95,35.9,osrm_bike
google_00092,google_00137,18.37,36.7,osrm_bike
google_00092,google_00138,9.65,19.3,osrm_bike
google_00092,google_00139,5.68,11.4,osrm_bike
google_00092,google_00141,5.66,11.3,osrm_bike
google_00092,manual_trick_art_001,8.07,16.1,osrm_bike
google_00092,google_00147,6.49,13.0,osrm_bike
google_00092,google_00167,6.75,13.5,osrm_bike
google_00094,google_00095,9.52,19.0,osrm_bike
google_00094,google_00096,11.26,22.5,osrm_bike
google_00094,google_00097,9.69,19.4,osrm_bike
google_00094,google_00098,8.16,16.3,osrm_bike
google_00094,google_00099,7.16,14.3,osrm_bike
google_00094,google_00100,7.64,15.3,osrm_bike
google_00094,google_00101,8.29,16.6,osrm_bike
google_00094,google_00102,9.39,18.8,osrm_bike
google_00094,google_00103,8.34,16.7,osrm_bike
google_00094,google_00104,4.89,9.8,osrm_bike
google_00094,google_00105,12.09,24.2,osrm_bike
google_00094,google_00106,1.89,3.8,osrm_bike
google_00094,google_00107,13.56,27.1,osrm_bike
google_00094,google_00109,1.23,2.5,osrm_bike
google_00094,google_00110,17.81,35.6,osrm_bike
google_00094,google_00111,8.23,16.5,osrm_bike
google_00094,google_00112,12.92,25.8,osrm_bike
google_00094,google_00113,1.32,2.6,osrm_bike
google_00094,google_00115,6.9,13.8,osrm_bike
google_00094,google_00116,8.08,16.2,osrm_bike
google_00094,google_00117,3.44,6.9,osrm_bike
google_00094,google_00118,3.66,7.3,osrm_bike
google_00094,google_00119,2.24,4.5,osrm_bike
google_00094,google_00120,3.08,6.2,osrm_bike
google_00094,google_00121,6.02,12.0,osrm_bike
google_00094,google_00122,13.09,26.2,osrm_bike
google_00094,google_00123,1.53,3.1,osrm_bike
google_00094,google_00124,6.56,13.1,osrm_bike
google_00094,google_00125,2.43,4.9,osrm_bike
google_00094,google_00126,5.9,11.8,osrm_bike
google_00094,google_00127,4.3,8.6,osrm_bike
google_00094,google_00128,1.87,3.7,osrm_bike
google_00094,google_00129,2.15,4.3,osrm_bike
google_00094,google_00130,9.43,18.9,osrm_bike
google_00094,google_00131,9.89,19.8,osrm_bike
google_00094,google_00132,8.36,16.7,osrm_bike
google_00094,google_00133,5.7,11.4,osrm_bike
google_00094,google_00134,17.13,34.3,osrm_bike
google_00094,google_00135,4.37,8.7,osrm_bike
google_00094,google_00136,12.13,24.3,osrm_bike
google_00094,google_00137,12.98,26.0,osrm_bike
google_00094,google_00138,4.26,8.5,osrm_bike
google_00094,google_00139,0.59,1.2,osrm_bike
google_00094,google_00141,2.6,5.2,osrm_bike
google_00094,manual_trick_art_001,2.81,5.6,osrm_bike
google_00094,google_00147,6.73,13.5,osrm_bike
google_00094,google_00167,1.74,3.5,osrm_bike
google_00095,google_00096,10.9,21.8,osrm_bike
google_00095,google_00097,5.42,10.8,osrm_bike
google_00095,google_00098,4.53,9.1,osrm_bike
google_00095,google_00099,15.99,32.0,osrm_bike
google_00095,google_00100,3.2,6.4,osrm_bike
google_00095,google_00101,17.12,34.2,osrm_bike
google_00095,google_00102,5.39,10.8,osrm_bike
google_00095,google_00103,17.17,34.3,osrm_bike
google_00095,google_00104,5.96,11.9,osrm_bike
google_00095,google_00105,7.56,15.1,osrm_bike
google_00095,google_00106,10.29,20.6,osrm_bike
google_00095,google_00107,9.9,19.8,osrm_bike
google_00095,google_00109,8.57,17.1,osrm_bike
google_00095,google_00110,22.16,44.3,osrm_bike
google_00095,google_00111,14.61,29.2,osrm_bike
google_00095,google_00112,8.38,16.8,osrm_bike
google_00095,google_00113,9.2,18.4,osrm_bike
google_00095,google_00115,15.73,31.5,osrm_bike
google_00095,google_00116,14.46,28.9,osrm_bike
google_00095,google_00117,7.46,14.9,osrm_bike
google_00095,google_00118,12.49,25.0,osrm_bike
google_00095,google_00119,8.26,16.5,osrm_bike
google_00095,google_00120,11.92,23.8,osrm_bike
google_00095,google_00121,13.55,27.1,osrm_bike
google_00095,google_00122,17.44,34.9,osrm_bike
google_00095,google_00123,9.47,18.9,osrm_bike
google_00095,google_00124,6.16,12.3,osrm_bike
google_00095,google_00125,8.31,16.6,osrm_bike
google_00095,google_00126,14.73,29.5,osrm_bike
google_00095,google_00127,13.09,26.2,osrm_bike
google_00095,google_00128,10.46,20.9,osrm_bike
google_00095,google_00129,9.45,18.9,osrm_bike
google_00095,google_00130,13.77,27.5,osrm_bike
google_00095,google_00131,10.54,21.1,osrm_bike
google_00095,google_00132,17.19,34.4,osrm_bike
google_00095,google_00133,10.05,20.1,osrm_bike
google_00095,google_00134,10.24,20.5,osrm_bike
google_00095,google_00135,8.42,16.8,osrm_bike
google_00095,google_00136,19.51,39.0,osrm_bike
google_00095,google_00137,21.81,43.6,osrm_bike
google_00095,google_00138,13.09,26.2,osrm_bike
google_00095,google_00139,10.0,20.0,osrm_bike
google_00095,google_00141,7.93,15.9,osrm_bike
google_00095,manual_trick_art_001,11.64,23.3,osrm_bike
google_00095,google_00147,12.6,25.2,osrm_bike
google_00095,google_00167,10.84,21.7,osrm_bike
google_00096,google_00097,9.14,18.3,osrm_bike
google_00096,google_00098,13.39,26.8,osrm_bike
google_00096,google_00099,17.91,35.8,osrm_bike
google_00096,google_00100,9.26,18.5,osrm_bike
google_00096,google_00101,19.04,38.1,osrm_bike
google_00096,google_00102,14.67,29.3,osrm_bike
google_00096,google_00103,19.09,38.2,osrm_bike
google_00096,google_00104,10.12,20.2,osrm_bike
google_00096,google_00105,17.25,34.5,osrm_bike
google_00096,google_00106,13.07,26.1,osrm_bike
google_00096,google_00107,19.59,39.2,osrm_bike
google_00096,google_00109,12.17,24.3,osrm_bike
google_00096,google_00110,27.88,55.8,osrm_bike
google_00096,google_00111,19.41,38.8,osrm_bike
google_00096,google_00112,18.07,36.1,osrm_bike
google_00096,google_00113,10.23,20.5,osrm_bike
google_00096,google_00115,17.65,35.3,osrm_bike
google_00096,google_00116,19.26,38.5,osrm_bike
google_00096,google_00117,10.85,21.7,osrm_bike
google_00096,google_00118,11.99,24.0,osrm_bike
google_00096,google_00119,13.11,26.2,osrm_bike
google_00096,google_00120,12.74,25.5,osrm_bike
google_00096,google_00121,17.19,34.4,osrm_bike
google_00096,google_00122,23.16,46.3,osrm_bike
google_00096,google_00123,10.5,21.0,osrm_bike
google_00096,google_00124,5.04,10.1,osrm_bike
google_00096,google_00125,13.3,26.6,osrm_bike
google_00096,google_00126,16.65,33.3,osrm_bike
google_00096,google_00127,15.48,31.0,osrm_bike
google_00096,google_00128,12.77,25.5,osrm_bike
google_00096,google_00129,13.1,26.2,osrm_bike
google_00096,google_00130,19.5,39.0,osrm_bike
google_00096,google_00131,18.89,37.8,osrm_bike
google_00096,google_00132,19.11,38.2,osrm_bike
google_00096,google_00133,15.77,31.5,osrm_bike
google_00096,google_00134,20.74,41.5,osrm_bike
google_00096,google_00135,14.15,28.3,osrm_bike
google_00096,google_00136,23.31,46.6,osrm_bike
google_00096,google_00137,23.73,47.5,osrm_bike
google_00096,google_00138,15.01,30.0,osrm_bike
google_00096,google_00139,11.04,22.1,osrm_bike
google_00096,google_00141,11.01,22.0,osrm_bike
google_00096,manual_trick_art_001,13.39,26.8,osrm_bike
google_00096,google_00147,10.89,21.8,osrm_bike
google_00096,google_00167,12.07,24.1,osrm_bike
google_00097,google_00098,8.42,16.8,osrm_bike
google_00097,google_00099,16.32,32.6,osrm_bike
google_00097,google_00100,3.96,7.9,osrm_bike
google_00097,google_00101,17.44,34.9,osrm_bike
google_00097,google_00102,9.28,18.6,osrm_bike
google_00097,google_00103,17.5,35.0,osrm_bike
google_00097,google_00104,5.4,10.8,osrm_bike
google_00097,google_00105,11.89,23.8,osrm_bike
google_00097,google_00106,10.61,21.2,osrm_bike
google_00097,google_00107,14.23,28.5,osrm_bike
google_00097,google_00109,8.98,18.0,osrm_bike
google_00097,google_00110,23.16,46.3,osrm_bike
google_00097,google_00111,15.61,31.2,osrm_bike
google_00097,google_00112,12.72,25.4,osrm_bike
google_00097,google_00113,8.64,17.3,osrm_bike
google_00097,google_00115,16.05,32.1,osrm_bike
google_00097,google_00116,15.46,30.9,osrm_bike
google_00097,google_00117,6.9,13.8,osrm_bike
google_00097,google_00118,11.93,23.9,osrm_bike
google_00097,google_00119,8.91,17.8,osrm_bike
google_00097,google_00120,12.1,24.2,osrm_bike
google_00097,google_00121,14.55,29.1,osrm_bike
google_00097,google_00122,18.44,36.9,osrm_bike
google_00097,google_00123,8.91,17.8,osrm_bike
google_00097,google_00124,5.01,10.0,osrm_bike
google_00097,google_00125,8.96,17.9,osrm_bike
google_00097,google_00126,15.05,30.1,osrm_bike
google_00097,google_00127,13.41,26.8,osrm_bike
google_00097,google_00128,11.18,22.4,osrm_bike
google_00097,google_00129,10.33,20.7,osrm_bike
google_00097,google_00130,14.78,29.6,osrm_bike
google_00097,google_00131,13.99,28.0,osrm_bike
google_00097,google_00132,17.51,35.0,osrm_bike
google_00097,google_00133,11.05,22.1,osrm_bike
google_00097,google_00134,15.56,31.1,osrm_bike
google_00097,google_00135,9.43,18.9,osrm_bike
google_00097,google_00136,20.51,41.0,osrm_bike
google_00097,google_00137,22.14,44.3,osrm_bike
google_00097,google_00138,13.41,26.8,osrm_bike
google_00097,google_00139,9.44,18.9,osrm_bike
google_00097,google_00141,7.37,14.7,osrm_bike
google_00097,manual_trick_art_001,11.96,23.9,osrm_bike
google_00097,google_00147,11.57,23.1,osrm_bike
google_00097,google_00167,10.71,21.4,osrm_bike
google_00098,google_00099,14.87,29.7,osrm_bike
google_00098,google_00100,5.86,11.7,osrm_bike
google_00098,google_00101,15.99,32.0,osrm_bike
google_00098,google_00102,1.27,2.5,osrm_bike
google_00098,google_00103,16.04,32.1,osrm_bike
google_00098,google_00104,6.12,12.2,osrm_bike
google_00098,google_00105,3.97,7.9,osrm_bike
google_00098,google_00106,9.17,18.3,osrm_bike
google_00098,google_00107,6.31,12.6,osrm_bike
google_00098,google_00109,7.44,14.9,osrm_bike
google_00098,google_00110,21.03,42.1,osrm_bike
google_00098,google_00111,13.48,27.0,osrm_bike
google_00098,google_00112,4.8,9.6,osrm_bike
google_00098,google_00113,8.28,16.6,osrm_bike
google_00098,google_00115,14.6,29.2,osrm_bike
google_00098,google_00116,13.33,26.7,osrm_bike
